DATASET_GRADIENT
#In gradient datasets, each ID is associated to a single numeric value which is converted to a colored box based on the gradient defined.

#lines starting with a hash are comments and ignored during parsing

#=================================================================#
#                    MANDATORY SETTINGS                           #
#=================================================================#
#select the separator which is used to delimit the data below (TAB,SPACE or COMMA).This separator must be used throught this file.
SEPARATOR TAB
#SEPARATOR SPACE
#SEPARATOR COMMA

#label is used in the legend table (can be changed later)
DATASET_LABEL	completeness
PN1RD.bin.137	84.8
PN10RP.vae.2380	84.78
PN7RE.vae.9106	84.74
PN3DD.bin.39	84.73
PN16RS.bin.57	84.73
PN10RD.vae.40831	84.71
PN11RM.bin.26	84.7
PN1GE.bin.16	84.57
PN5CB.bin.82	84.55
PN5RE.vae.85259	84.54
PN1GG.bin.22	84.54
PN10RE.vae.35066	84.52
PN1RF.vae.40981	84.52
PN11RK.vae.814	84.51
PN10RN.vae.21619	84.51
PN2GC.bin.3	84.5
PN2CJ.vae.496	84.5
PN16RC.bin.60	84.46
PN1RC.vae.62660	84.43
PN11RC.vae.35492	84.43
PN10RF.vae.23084	84.42
PN8RD.vae.25827	84.4
PN2CG.bin.10	84.39
PN15RP.bin.42	84.39
PN5RE.bin.3	84.39
PN1RJ.vae.118362	84.39
PN15RH.vae.959	84.38
PN1CJ.vae.15401	84.38
PN11RH.vae.15484	84.35
PN1RD.bin.152	84.35
PN16RK.vae.8937	84.31
PN8RO.vae.4975	84.3
PN3RE.vae.8651	84.29
PN1RH.vae.26417	84.26
PN16RT.vae.9023	84.25
PN13RR.bin.13	84.21
PN1CB.vae.17334	84.21
PN2CA.vae.30002	84.21
PN10RB.vae.21862	84.18
PN3CD.vae.19124	84.15
PN2RF.vae.72712	84.14
PN13RC.vae.87658	84.13
PN3RD.vae.5361	84.11
PN5RC.vae.8055	84.11
PN1RH.vae.21008	84.1
PN1GG.vae.28871	84.1
PN8RE.bin.167	84.1
PN5RD.vae.11977	84.08
PN13RC.bin.134	84.08
PN10RB.vae.64619	84.06
PN2RB.vae.37212	84.05
PN3RE.vae.35572	84.03
PN8RS.vae.15767	84.02
PN11RG.vae.37198	84.02
PN1RF.vae.10247	84.01
PN14RS.vae.46794	84
PN2LA.bin.90	83.99
PN1GC.vae.2069	83.98
PN7RB.vae.22893	83.97
PN2CG.bin.148	83.96
PN7RE.vae.3268	83.93
PN3RH.vae.51905	83.93
PN1RE.vae.62451	83.93
PN7RP.bin.133	83.89
PN1GG.bin.69	83.89
PN1RD.vae.55994	83.89
PN9RP.vae.4363	83.86
PN1GD.bin.41	83.84
PN3RD.vae.36905	83.84
PN10RC.vae.31866	83.84
PN5RD.bin.132	83.81
PN11RC.vae.11465	83.81
K21	83.68
PN5LG.vae.3825	83.75
PN3CA.bin.99	83.75
PN13RR.bin.186	83.74
PN3CD.vae.22017	83.72
PN9RO.bin.142	83.71
PN5CG.vae.47618	83.68
PN7RQ.bin.85	83.68
PN1DH.bin.3	83.66
PN3CB.vae.27763	83.65
PN10RD.bin.153	83.65
PN16RF.vae.19241	83.64
PN11RD.bin.129	83.64
PN10RJ.vae.32410	83.63
PN3RA.bin.56	83.62
PN8RO.vae.13817	83.58
PN1RH.vae.11488	83.58
PN5GH.vae.22826	83.55
PN13RR.vae.34023	83.54
PN16RH.vae.4683	83.5
PN2RC.vae.9956	83.47
PN2RD.bin.31	83.46
PN15RA.bin.63	83.45
PN2LD.vae.33551	83.42
PN3GA.bin.52	83.4
PN8RN.vae.34503	83.39
PN8RN.bin.201	83.38
PN4RE.bin.135	83.36
PN6RI.vae.2480	83.31
PN11RK.vae.34303	83.31
PN8RO.vae.220	83.28
PN5RF.vae.14494	83.28
PN16RB.bin.164	83.26
PN10RG.vae.11046	83.25
PN1RD.vae.34943	83.25
PN1CL.vae.6880	83.25
PN13RE.vae.54876	83.24
PN14RG.vae.3423	83.21
PN12RF.bin.98	83.2
PN16RT.bin.223	83.19
PN2GD.bin.7	83.17
PN5RG.vae.45175	83.17
PN16RE.vae.30577	83.16
PN2RC.vae.4607	83.14
PN11RM.vae.229	83.12
PN6RQ.vae.7837	83.12
PN7RL.bin.188	83.12
PN1RE.bin.150	83.12
PN3RG.bin.91	83.11
PN11RG.bin.206	83.11
PN6RO.vae.14063	83.09
PN11RF.vae.7841	83.06
PN1GD.vae.23015	83.03
PN6RC.vae.8299	83.01
PN6RF.bin.162	83
PN10RK.bin.95	83
PN3RH.bin.93	82.98
PN7RI.vae.5076	82.93
PN2GG.bin.16	82.93
PN8RJ.vae.1590	82.91
PN6RF.bin.124	82.91
PN3GD.bin.33	82.89
PN9RB.vae.52324	82.89
PN10RI.vae.16715	82.85
PN4RD.bin.105	82.85
PN1RA.vae.8397	82.85
PN11RD.vae.13902	82.84
PN3GA.bin.38	82.83
PN3RF.vae.51535	82.83
PN3CB.bin.29	82.83
PN1RC.vae.20374	82.81
PN6RO.bin.188	82.8
PN14RK.vae.22272	82.8
PN8RP.vae.5283	82.78
PN2RH.vae.54814	82.73
PN14RM.bin.95	82.71
PN8RR.bin.86	82.71
PN5RE.vae.25784	82.71
PN7RQ.vae.42891	82.69
PN4RE.bin.172	82.69
PN11RE.vae.12187	82.68
PN2JD.bin.39	82.66
PN16RI.bin.110	82.65
PN11RG.vae.47579	82.65
PN7RI.vae.850	82.64
PN1RJ.bin.128	82.62
PN3RD.bin.176	82.61
PN12RI.vae.4991	82.57
PN8RF.vae.18026	82.57
PN2CG.bin.120	82.57
PN3GH.vae.448	82.53
PN10RS.bin.30	82.53
PN11RO.bin.34	82.5
PN3CG.vae.9098	82.46
PN10RL.vae.4516	82.43
PN10RA.vae.27096	82.43
PN1RE.vae.21623	82.42
PN8RP.vae.11809	82.4
PN1CA.vae.35480	82.39
PN14RO.vae.33693	82.39
PN1GC.bin.52	82.36
PN3CB.bin.30	82.35
PN3JG.bin.48	82.33
PN14RO.vae.13562	82.32
PN11RI.bin.118	82.31
PN5RA.vae.9588	82.31
PN10RK.vae.23166	82.29
PN8RL.vae.20741	82.28
PN2RB.bin.109	82.25
PN3LA.vae.19898	82.24
PN2CG.vae.3032	82.23
PN7RE.vae.25301	82.23
PN2CF.vae.10636	82.2
PN11RO.bin.104	82.15
PN2GE.vae.20285	82.14
PN3RD.vae.17069	82.09
PN2RC.bin.129	82.09
PN2CE.bin.127	82.08
PN6RL.vae.2267	82.07
PN3GB.bin.51	82.06
PN5RA.bin.305	82.05
PN13RC.vae.14047	82.04
PN5RC.bin.169	82.02
PN2GD.bin.21	81.99
PN16RN.vae.13447	81.98
PN6RH.vae.20397	81.97
PN6RP.bin.105	81.94
PN1RF.vae.12819	81.89
PN7RT.vae.21396	81.88
PN11RN.bin.84	81.86
PN8RM.vae.24806	81.86
PN6RP.vae.19582	81.85
PN11RO.bin.158	81.84
PN11RI.vae.8176	81.84
PN2RI.bin.218	81.84
PN7RI.bin.161	81.81
PN10RH.vae.1640	81.81
PN9RJ.bin.208	81.8
PN3CB.bin.197	81.8
PN5RA.vae.15715	81.77
PN1RA.vae.3441	81.74
PN5RE.vae.103030	81.73
PN2CG.bin.170	81.73
PN2LF.bin.88	81.72
PN11RB.bin.172	81.69
PN10RM.vae.12084	81.68
PN1RD.bin.46	81.67
PN6RM.vae.14177	81.62
PN16RP.bin.78	81.62
PN2RA.bin.88	81.61
PN5LD.bin.148	81.58
PN5RC.bin.237	81.56
PN1RA.vae.4918	81.55
PN12RC.vae.17901	81.53
PN8RM.vae.6944	81.53
PN14RI.vae.2183	81.51
PN16RI.bin.85	81.49
PN11RG.vae.2977	81.47
PN2RJ.bin.67	81.46
PN8RN.vae.2013	81.46
PN1RA.bin.109	81.45
PN14RP.vae.2063	81.44
PN11RA.bin.188	81.41
PN7RT.bin.186	81.39
PN11RA.vae.10405	81.39
PN6RC.bin.92	81.39
PN16RQ.bin.188	81.37
PN5JC.bin.15	81.35
PN15RJ.vae.4905	81.34
PN7RT.vae.20564	81.34
PN1RE.vae.19731	81.33
PN10RH.vae.12867	81.29
PN5CC.bin.18	81.28
PN1CD.vae.19287	81.25
PN3RF.vae.24182	81.25
PN16RA.bin.47	81.23
PN16RU.vae.6427	81.23
PN12RG.vae.2658	81.22
PN10RG.vae.10218	81.21
PN7RP.vae.9750	81.2
PN5RE.bin.306	81.19
PN10RI.vae.2334	81.19
PN2LG.vae.4115	81.16
PN7RL.vae.4262	81.16
PN2RA.vae.22141	81.16
PN5LB.vae.17278	81.16
PN5CB.bin.130	81.12
PN8RQ.vae.31281	81.11
PN2LC.bin.42	81.08
PN3CB.vae.31052	81.04
PN6RC.vae.27573	81.04
PN10RL.vae.34513	81.03
PN5RH.vae.13549	81.02
PN10RH.bin.168	81.01
PN2RF.vae.6561	81.01
PN1RF.vae.8342	80.99
PN3CB.vae.17327	80.94
PN10RR.vae.34732	80.93
PN2CA.bin.71	80.9
PN10RN.vae.15034	80.86
PN1RD.vae.108429	80.86
PN7RT.vae.62287	80.84
PN10RN.bin.73	80.8
PN2GB.bin.13	80.79
PN1RD.vae.55235	80.79
PN3GE.bin.43	80.77
PN3RA.bin.220	80.77
PN2CD.vae.20473	80.76
PN8RG.bin.115	80.75
PN12RA.vae.46444	80.75
PN10RF.vae.9448	80.75
PN7RO.vae.2841	80.75
PN1RB.vae.5744	80.75
PN7RH.vae.56080	80.73
PN1GH.bin.46	80.73
PN3RA.bin.83	80.7
PN13RK.vae.28235	80.68
PN10RI.vae.3953	80.67
PN3GG.vae.9536	80.66
PN6RI.bin.74	80.65
PN8RS.vae.3301	80.64
PN7RD.vae.5371	80.63
PN13RL.vae.22407	80.61
PN5RC.vae.27694	80.58
PN16RN.vae.1121	80.57
PN8RC.vae.40903	80.55
PN10RE.vae.3402	80.53
PN8RC.vae.33586	80.51
PN3RB.vae.4609	80.48
PN14RF.vae.3391	80.48
PN9RP.bin.88	80.46
PN16RH.bin.22	80.45
PN15RH.vae.7595	80.41
PN7RQ.bin.93	80.39
PN5RG.vae.46649	80.37
PN1CL.vae.3367	80.33
PN12RI.bin.163	80.32
PN13RG.vae.2876	80.28
PN3LB.bin.51	80.26
PN3LC.vae.3950	80.25
PN2RG.vae.31750	80.24
PN6RA.bin.106	80.21
PN10RP.vae.10512	80.2
PN14RQ.bin.167	80.16
PN5RG.bin.230	80.15
PN1RK.bin.71	80.13
PN8RP.vae.26156	80.12
PN2RE.bin.29	80.12
PN5LE.vae.7329	80.09
PN7RO.vae.3860	80.05
PN6RT.bin.202	80.03
PN3CB.vae.75552	80.03
PN2RA.vae.19995	80.02
PN7RL.vae.10052	80
PN3LE.bin.152	79.96
PN4RG.vae.33620	79.94
PN7RD.bin.169	79.92
PN5GA.vae.6292	79.91
PN9RL.vae.15265	79.91
PN5RE.vae.13625	79.9
PN8RF.vae.6268	79.86
PN11RM.vae.18554	79.83
PN3RF.vae.19205	79.82
PN2RC.bin.87	79.8
PN2RE.vae.15616	79.79
PN13RB.vae.30613	79.78
PN1RD.vae.16364	79.76
PN10RH.bin.190	79.75
PN1RB.vae.23408	79.73
PN3LH.vae.4288	79.72
PN1LI.vae.2220	79.71
PN16RU.bin.52	79.71
PN1CB.vae.37083	79.71
PN8RC.vae.1933	79.68
PN4RF.bin.39	79.67
PN6RS.bin.139	79.65
PN11RJ.vae.31056	79.65
PN8RC.bin.167	79.63
PN3CF.bin.3	79.63
PN7RB.vae.15257	79.61
PN11RO.vae.26127	79.59
PN3CA.bin.170	79.59
PN16RK.vae.20626	79.58
PN1RE.vae.4637	79.57
PN1RF.vae.26967	79.57
PN1RI.vae.194640	79.54
PN7RE.bin.183	79.5
PN1RA.vae.5867	79.47
PN7RJ.bin.98	79.46
PN1CA.vae.23148	79.44
PN15RC.bin.118	79.43
PN16RU.vae.32404	79.42
PN13RE.bin.16	79.42
PN7RB.bin.94	79.41
PN10RL.vae.25010	79.41
PN5IA.bin.34	79.39
PN2RB.vae.21973	79.39
PN6RI.vae.2077	79.38
PN10RM.vae.5165	79.37
PN16RH.bin.16	79.35
PN15RO.vae.27880	79.33
PN10RD.vae.74052	79.32
PN14RF.vae.940	79.3
PN6RB.bin.34	79.3
PN10RA.vae.11136	79.28
PN16RS.vae.11417	79.28
PN5CE.vae.15762	79.26
PN4RA.bin.65	79.25
PN3RB.vae.44633	79.24
PN11RG.bin.31	79.21
PN4RB.vae.16410	79.21
PN3LE.vae.4107	79.2
PN14RH.bin.58	79.18
PN14RM.vae.194787	79.17
PN3LH.vae.14063	79.17
PN5RF.vae.72198	79.17
PN16RR.bin.56	79.17
PN3DG.bin.3	79.14
PN13RQ.vae.4980	79.14
PN5LE.bin.216	79.11
PN5RG.vae.33178	79.09
PN1JE.bin.56	79.08
PN5RA.vae.14566	79.06
PN2CD.vae.19363	79.02
PN6RM.vae.30819	79.01
PN3RE.vae.18140	79
PN10RR.vae.7086	78.92
PN7RC.bin.1	78.91
PN1RH.vae.24812	78.91
PN4RE.bin.75	78.9
PN1RJ.vae.47929	78.9
PN1CC.bin.18	78.87
PN3CA.bin.95	78.86
PN1CD.bin.159	78.85
PN8RP.vae.11599	78.85
PN11RA.vae.13774	78.84
PN11RH.vae.11653	78.83
PN8RC.bin.93	78.81
PN9RJ.vae.15972	78.79
PN1RA.vae.29068	78.79
PN14RJ.vae.2239	78.78
PN10RH.vae.20479	78.78
PN6RG.vae.71521	78.78
PN6RQ.bin.154	78.75
PN3RB.vae.29048	78.74
PN1RI.vae.28561	78.74
PN2RA.vae.62029	78.72
PN14RJ.bin.222	78.71
PN16RF.bin.211	78.7
PN12RG.bin.90	78.68
PN1RA.vae.32286	78.66
PN11RF.bin.92	78.66
PN1GD.bin.25	78.64
PN10RF.vae.20734	78.64
PN5RA.bin.104	78.52
PN15RB.vae.6065	78.51
PN8RP.vae.3124	78.49
PN10RD.bin.47	78.48
PN2CD.vae.34085	78.47
PN6RD.vae.2816	78.45
PN6RO.bin.136	78.43
PN6RK.vae.23825	78.43
PN3LH.vae.11922	78.4
PN12RD.bin.73	78.39
PN13RQ.vae.10055	78.33
PN1LJ.bin.85	78.27
PN2CE.vae.28692	78.26
PN5LD.vae.927	78.23
PN6RO.bin.54	78.22
PN11RM.vae.4344	78.2
PN3GA.bin.54	78.19
PN5RH.vae.10684	78.18
PN8RC.bin.66	78.16
PN16RR.vae.90224	78.14
PN13RI.bin.99	78.1
PN5RC.vae.4441	78.08
PN1RB.bin.103	78.08
PN3CA.bin.39	78.07
PN1RD.bin.223	78.05
PN6RB.vae.2191	78
PN5RC.bin.267	77.99
PN6RB.bin.108	77.97
PN3CF.vae.6762	77.95
PN13RS.vae.16054	77.93
PN15RE.vae.20316	77.93
PN16RE.vae.12059	77.92
PN7RV.vae.20698	77.89
PN13RN.bin.171	77.86
PN16RM.vae.1065	77.84
PN7RM.bin.170	77.8
PN10RC.vae.8821	77.76
PN5RF.vae.27605	77.72
PN2RJ.vae.20178	77.69
PN10RP.bin.165	77.64
PN3RG.vae.15371	77.63
PN8RP.bin.166	77.63
PN7RF.bin.112	77.63
PN13RC.vae.51177	77.59
PN3GF.bin.46	77.57
PN16RE.vae.914	77.57
PN11RK.vae.27069	77.55
PN3RB.vae.16764	77.55
PN2RC.vae.13718	77.52
PN2RJ.vae.27490	77.49
PN5CC.vae.66275	77.48
PN7RQ.vae.26800	77.4
PN5RC.vae.32339	77.39
PN2RJ.vae.9786	77.36
PN11RN.bin.93	77.35
PN5CF.vae.5712	77.34
PN5GE.bin.22	77.27
PN16RF.vae.49807	77.26
PN3GG.vae.8518	77.24
PN8RD.vae.3381	77.23
PN14RD.vae.41410	77.22
PN1RB.bin.205	77.21
PN10RM.vae.1005	77.2
PN1CA.bin.54	77.2
PN12RD.vae.9679	77.16
PN3CF.vae.20235	77.16
PN12RI.bin.72	77.07
PN6RI.vae.2330	77.05
PN11RK.bin.108	77.05
PN10RD.vae.7968	77.04
PN6RI.vae.16388	77.04
PN5RA.bin.286	77.04
PN9RK.vae.25277	77.04
PN3GB.bin.40	77
PN1CD.bin.40	76.95
PN1JJ.vae.12846	76.94
PN7RJ.vae.3395	76.93
PN16RJ.vae.13622	76.87
PN5RA.vae.6005	76.82
PN2RF.vae.1663	76.8
PN11RK.vae.4648	76.8
PN8RR.bin.203	76.79
PN5CA.vae.9885	76.76
PN1RL.vae.6615	76.73
PN10RO.vae.27464	76.72
PN6RQ.bin.7	76.7
PN4RE.vae.32418	76.68
PN2GE.bin.22	76.63
PN1RD.vae.6090	76.61
PN6RM.vae.12444	76.6
PN6RJ.vae.76657	76.54
PN3RH.vae.7974	76.54
PN11RI.vae.313	76.53
PN3LD.bin.118	76.51
PN16RT.vae.14827	76.49
PN7RE.vae.9209	76.47
PN5RD.bin.63	76.43
PN3RB.vae.22250	76.4
PN5LD.vae.18976	76.4
PN3LC.vae.3141	76.39
PN4RH.vae.8900	76.35
PN10RO.vae.16077	76.32
PN3DD.vae.1024	76.29
PN14RH.bin.183	76.29
PN15RI.vae.45959	76.29
PN14RT.vae.6219	76.28
PN10RK.vae.17141	76.23
PN8RM.bin.213	76.22
PN6RD.vae.5253	76.21
PN5RC.vae.18314	76.17
PN8RM.bin.133	76.11
PN14RQ.vae.8935	76.11
PN15RO.bin.75	76.1
PN7RG.bin.178	76.1
PN11RG.bin.24	76.08
PN4RE.vae.67693	76.07
PN10RL.bin.92	76.05
PN2CC.vae.91357	76.05
PN7RK.vae.17681	76.04
PN1CJ.vae.7095	76.01
PN3CH.vae.35705	75.9
PN8RO.bin.5	75.89
PN3CF.bin.178	75.88
PN4RD.bin.8	75.87
PN16RL.bin.82	75.85
PN5RE.vae.36641	75.85
PN1RL.vae.35177	75.84
PN14RH.bin.16	75.83
PN5RF.vae.164235	75.83
PN8RE.bin.145	75.81
PN4RE.vae.130192	75.8
PN3CD.vae.38841	75.8
PN5LD.bin.59	75.77
PN16RA.vae.1272	75.73
PN6RO.bin.93	75.7
PN13RI.vae.5943	75.68
PN2LG.vae.12543	75.68
PN6RI.vae.21678	75.67
PN16RS.vae.13609	75.62
PN10RS.vae.17941	75.61
PN10RJ.vae.39342	75.59
PN3CH.vae.104815	75.56
PN2CG.vae.2503	75.54
PN6RT.vae.22999	75.54
PN15RH.vae.12504	75.54
PN16RH.vae.1057	75.54
PN11RF.vae.22053	75.53
PN8RK.bin.153	75.48
PN16RA.vae.15936	75.46
PN8RD.vae.8264	75.45
PN6RQ.bin.11	75.45
PN5JD.vae.8928	75.44
PN11RE.vae.50946	75.42
PN14RK.vae.5901	75.41
PN2RA.bin.190	75.41
PN11RO.vae.13758	75.37
PN1RL.bin.135	75.34
PN5RC.vae.12905	75.26
PN2RA.vae.116991	75.22
PN2CG.vae.13867	75.2
PN2CA.bin.15	75.12
PN5RG.vae.5512	75.09
PN5RE.vae.2799	75.07
PN5RD.bin.114	75.07
PN15RB.bin.34	75.05
PN8RN.vae.34234	74.99
PN12RB.bin.110	74.92
PN14RS.vae.43731	74.91
PN1RE.vae.37929	74.89
PN16RJ.bin.105	74.89
PN10RB.bin.103	74.83
PN1RJ.vae.13990	74.81
PN4RG.vae.11719	74.8
PN8RI.vae.712	74.79
PN6RB.vae.32906	74.79
PN13RC.vae.13024	74.77
PN3GF.bin.45	74.77
PN7RI.bin.15	74.77
PN3LA.bin.24	74.77
PN3CF.vae.20389	74.76
PN16RV.bin.123	74.75
PN1RL.vae.6111	74.73
PN2RG.bin.155	74.72
PN7RE.bin.29	74.71
PN3RD.vae.4706	74.7
PN12RC.bin.21	74.7
PN1RF.vae.22137	74.7
PN8RI.vae.21106	74.64
PN5RG.vae.14740	74.62
PN1RA.bin.189	74.61
PN2CE.vae.18103	74.59
PN1RC.vae.27293	74.58
PN1RG.bin.35	74.56
PN3GH.bin.14	74.55
PN13RU.vae.13142	74.53
PN10RS.vae.37188	74.52
PN9RC.vae.5861	74.49
PN5RD.bin.237	74.42
PN16RA.vae.4545	74.4
PN3JF.bin.21	74.38
PN7RP.vae.48459	74.38
PN3RG.vae.12117	74.38
PN16RO.vae.3839	74.37
PN1JE.bin.77	74.37
PN5RH.vae.7509	74.36
PN5RA.bin.56	74.35
PN11RE.vae.36472	74.33
PN1RH.bin.243	74.27
PN8RC.bin.14	74.26
PN10RB.vae.57037	74.26
PN10RI.vae.13870	74.25
PN7RQ.vae.24053	74.25
PN14RF.vae.4766	74.14
PN6RE.vae.2948	74.13
PN10RP.vae.14678	74.04
PN3RG.vae.14171	74.03
PN7RG.bin.50	74.02
PN11RE.bin.178	74.01
PN2LF.vae.3633	73.95
PN6RO.vae.20214	73.95
PN1CL.vae.8614	73.94
PN8RG.vae.83086	73.94
PN13RE.vae.39614	73.92
PN11RK.vae.18645	73.92
PN5GD.vae.1241	73.89
PN1GK.bin.25	73.88
PN4RG.vae.13447	73.86
PN3RF.vae.16907	73.85
PN10RP.vae.37655	73.81
PN12RI.vae.889	73.8
PN3RB.vae.134867	73.8
PN5RA.bin.185	73.79
PN3RH.vae.70923	73.78
PN6RF.bin.135	73.78
PN1RG.vae.2129	73.7
PN15RD.vae.5788	73.61
PN5LF.vae.5054	73.55
PN3GB.bin.19	73.47
PN7RH.vae.37087	73.46
PN2LJ.vae.28089	73.44
PN6RM.vae.41251	73.43
PN11RH.bin.174	73.35
PN4RA.vae.5061	73.35
PN15RE.vae.16672	73.35
PN11RF.vae.962	73.32
PN3RB.vae.2682	73.31
PN1RD.vae.154660	73.3
PN16RP.vae.29666	73.29
PN8RA.vae.11727	73.26
PN16RB.vae.104534	73.25
PN10RI.bin.119	73.24
PN7RP.vae.19543	73.23
PN9RB.bin.190	73.21
PN10RF.vae.699	73.21
PN16RL.vae.13976	73.15
PN2RF.vae.7280	73.1
PN16RT.vae.19578	73.07
PN5RE.vae.10846	72.98
PN15RK.vae.10602	72.97
PN3LA.vae.4360	72.97
PN16RP.vae.89974	72.88
PN11RD.vae.20348	72.85
PN6RM.bin.60	72.81
PN3GA.bin.55	72.8
PN12RG.vae.7281	72.76
PN8RI.vae.26337	72.76
PN11RL.vae.8438	72.73
PN1LG.bin.6	72.73
PN12RB.vae.57498	72.71
PN1RD.vae.22557	72.66
PN6RP.vae.45411	72.62
PN1JG.vae.32237	72.62
PN1CL.vae.62331	72.6
PN3CA.vae.4328	72.55
PN3CA.vae.16217	72.55
PN1RL.vae.10794	72.48
PN11RG.vae.14036	72.47
PN11RO.vae.14900	72.4
PN5RD.bin.223	72.39
PN6RG.vae.12831	72.37
PN3GD.bin.73	72.32
PN2RE.bin.80	72.32
PN6RF.vae.27684	72.3
PN1LD.vae.5683	72.29
PN1RB.vae.7016	72.26
PN10RJ.vae.13829	72.23
PN3LA.vae.17621	72.21
PN1RD.vae.28968	72.2
PN9RF.bin.169	72.17
PN14RP.vae.9847	72.16
PN3RD.bin.39	72.13
PN3CF.bin.10	72.13
PN1CD.vae.27075	72.1
PN10RO.vae.32421	72.09
PN15RF.vae.1636	72.06
PN2CA.vae.13121	72.03
PN16RV.vae.4628	72
PN3LD.vae.11938	72
PN10RP.vae.14595	71.99
PN1RK.vae.14281	71.95
PN12RB.bin.61	71.94
PN12RJ.vae.27043	71.92
PN10RJ.vae.61585	71.92
PN15RE.vae.15126	71.87
PN6RI.vae.10486	71.86
PN4RH.vae.11860	71.83
PN6RP.vae.10731	71.8
PN6RS.vae.40801	71.8
PN10RG.bin.90	71.78
PN3RB.bin.143	71.77
PN12RE.bin.1	71.72
PN1GC.bin.15	71.7
PN11RJ.vae.38048	71.68
PN14RE.vae.12682	71.66
PN6RQ.vae.32505	71.66
PN2CG.bin.199	71.66
PN5RE.bin.165	71.62
PN9RJ.vae.14565	71.62
PN1RG.vae.3730	71.6
PN3CG.vae.18280	71.57
PN5RE.vae.37969	71.56
PN3RA.bin.76	71.56
PN8RR.vae.25205	71.48
PN2CA.vae.10976	71.46
PN3LE.bin.54	71.44
PN1RL.bin.141	71.43
PN12RB.vae.9771	71.41
PN5RG.bin.94	71.4
PN11RJ.vae.27966	71.4
PN1RH.bin.273	71.39
PN6RT.vae.1562	71.38
PN11RF.vae.42744	71.35
PN16RJ.bin.59	71.34
PN4RA.vae.9845	71.34
PN13RS.vae.29261	71.33
PN2CB.vae.22637	71.25
PN3CH.bin.177	71.23
PN3RC.bin.30	71.23
PN10RJ.vae.57880	71.19
PN10RD.vae.8579	71.18
PN10RC.bin.106	71.18
PN8RB.bin.204	71.14
PN10RI.bin.149	71.13
PN16RG.vae.44311	71.13
PN3RD.bin.141	71.13
PN10RN.bin.109	71.12
PN6RI.bin.57	71.12
PN1RH.vae.5691	71.1
PN12RC.bin.68	71.05
PN2RA.vae.69411	71.01
PN2RF.vae.2524	70.99
PN6RC.vae.19415	70.97
PN6RB.bin.252	70.97
PN2LI.vae.6761	70.92
PN4RG.vae.18313	70.86
PN16RD.vae.5145	70.7
PN11RH.bin.1	70.67
PN10RI.bin.32	70.64
PN1IE.vae.26367	70.61
PN1RL.bin.118	70.61
PN13RG.bin.11	70.6
PN5LH.vae.5910	70.6
PN6RQ.bin.99	70.57
PN13RC.vae.12739	70.47
PN3CA.vae.3419	70.47
PN5CA.bin.92	70.46
PN1RA.vae.9885	70.43
PN1RD.bin.39	70.42
PN8RP.bin.92	70.4
PN14RG.vae.128486	70.36
PN7RQ.bin.138	70.36
PN5RH.vae.40587	70.35
PN8RF.bin.32	70.29
PN2RJ.bin.167	70.29
PN6RH.vae.4521	70.24
PN2LF.vae.7722	70.23
PN13RM.bin.147	70.18
PN10RM.vae.3742	70.12
PN10RK.vae.1868	70.11
PN10RS.vae.6037	70.09
PN7RS.bin.117	70.09
PN10RJ.vae.76460	70.05
PN6RI.vae.12583	70.03
PN16RF.vae.1970	69.99
PN10RL.vae.13524	69.99
PN3CH.vae.32233	69.96
PN16RH.vae.10054	69.96
PN8RS.vae.9408	69.95
PN5LB.vae.12017	69.94
PN1RC.vae.15837	69.93
PN6RQ.vae.16531	69.93
PN10RA.vae.4826	69.93
PN15RE.vae.12705	69.92
PN1RJ.vae.3602	69.9
PN1JH.bin.31	69.9
PN15RI.bin.82	69.9
PN8RC.vae.36546	69.89
PN12RA.bin.49	69.86
PN1CG.bin.53	69.83
PN5CC.vae.16157	69.82
PN8RN.bin.163	69.8
PN8RS.vae.4675	69.78
PN3LD.bin.95	69.75
PN1CA.bin.84	69.7
PN11RO.vae.11106	69.69
PN10RH.vae.19470	69.67
PN14RI.vae.7554	69.64
PN8RP.bin.108	69.62
PN11RK.vae.26252	69.61
PN8RK.bin.77	69.61
PN6RH.bin.22	69.6
PN7RQ.vae.45980	69.58
PN1CD.vae.18107	69.55
PN11RF.vae.18451	69.54
PN8RO.vae.606	69.52
PN1RK.vae.17426	69.48
PN6RF.vae.28618	69.46
PN13RT.vae.3232	69.45
PN2CG.bin.134	69.43
PN3JA.bin.21	69.42
PN9RQ.vae.1427	69.35
PN1GH.vae.74038	69.33
PN14RN.bin.11	69.31
PN13RT.vae.17061	69.29
PN14RD.vae.1920	69.29
PN4RA.bin.102	69.29
PN1RC.vae.41663	69.26
PN6RJ.vae.10831	69.25
PN1RB.vae.43696	69.24
PN1CD.vae.23372	69.22
PN2RE.vae.9227	69.21
PN11RO.vae.3331	69.21
PN3LA.bin.150	69.19
PN16RT.vae.18925	69.17
PN5CG.bin.265	69.14
PN16RI.vae.20113	69.12
PN3GF.bin.30	69.07
PN11RN.vae.9868	69.03
PN1RA.vae.4790	69.02
PN2CG.vae.53350	68.97
PN8RI.vae.10854	68.95
PN16RI.vae.21741	68.89
PN16RM.vae.10735	68.87
PN1RA.bin.118	68.87
PN10RE.bin.70	68.86
PN2LB.vae.1136	68.85
PN5IE.bin.89	68.83
PN3CD.bin.149	68.8
PN10RQ.vae.776	68.74
PN11RJ.vae.37594	68.71
PN9RK.bin.7	68.64
PN10RD.vae.2387	68.61
PN1RD.bin.272	68.61
