DATASET_GRADIENT
#In gradient datasets, each ID is associated to a single numeric value which is converted to a colored box based on the gradient defined.

#lines starting with a hash are comments and ignored during parsing

#=================================================================#
#                    MANDATORY SETTINGS                           #
#=================================================================#
#select the separator which is used to delimit the data below (TAB,SPACE or COMMA).This separator must be used throught this file.
SEPARATOR TAB
#SEPARATOR SPACE
#SEPARATOR COMMA

#label is used in the legend table (can be changed later)
DATASET_LABEL	AMG
G66_NODE_3_1	0
G66_NODE_8_1	0
G90_NODE_3_1	0
G93_NODE_5_1	0
GY2_NODE_30_1	0
GY2_NODE_6_1	0
H40_NODE_9_1	0
H52_NODE_1_1	0
J1005_NODE_5_1	0
J1005_NODE_6	0
J1032_NODE_2_1	0
J1044_NODE_4_1	0
J1121_NODE_10_1	0
J1152_NODE_12_1	0
J1327_NODE_9_1	0
J1357_NODE_1_1	0
J1362_NODE_2_1	0
J1385_NODE_9_1	0
J146_NODE_12_1	0
J154_NODE_26_1	0
J183_NODE_2_1	0
J183_NODE_4_1	0
J383_NODE_7_1	0
J383_NODE_8_1	0
J406_NODE_2_1	0
J410_NODE_15_1	0
J410_NODE_4	0
J455_NODE_57	0
J57_NODE_35	0
J621_NODE_15_1	0
J648_NODE_2_1	0
J788_NODE_12_1	0
J9_NODE_4_1	0
J99_NODE_1_fragment_1	0
K237_NODE_2_1	0
K330_NODE_4_1	0
K332_NODE_4_1	0
K72_NODE_1_1	0
K8_NODE_16_1	0
PN10RA_k141_1050414	0
PN10RA_k141_1845950	0
PN10RA_k141_1845956	0
PN10RA_k141_1845961	0
PN10RA_k141_628709	0
PN10RB_k141_1726584_1	0
PN10RC_k141_1030896	0
PN10RC_k141_1221188	0
PN10RC_k141_1511693	0
PN10RC_k141_18197	0
PN10RC_k141_1919932	0
PN10RC_k141_1919949	0
PN10RC_k141_1919977	0
PN10RC_k141_729093	0
PN10RC_k141_744940	0
PN10RC_k141_789059	0
PN10RC_k141_808190	0
PN10RC_k141_957591	0
PN10RD_k141_1339962	0
PN10RD_k141_1616545	0
PN10RD_k141_1905627	0
PN10RD_k141_2022594	0
PN10RD_k141_512229	0
PN10RD_k141_920428	0
PN10RE_k141_1543830_1	0
PN10RE_k141_2182097	0
PN10RE_k141_31958	0
PN10RE_k141_622676	0
PN10RE_k141_762330	0
PN10RE_k141_777982	0
PN10RF_k141_1040809	0
PN10RF_k141_1086799	0
PN10RF_k141_1190346	0
PN10RF_k141_1898772	0
PN10RF_k141_70800	0
PN10RF_k141_8590	0
PN10RG_k141_1937959	0
PN10RG_k141_2131886	0
PN10RG_k141_26640	0
PN10RG_k141_572135	0
PN10RG_k141_652197	0
PN10RG_k141_683156_1	0
PN10RG_k141_81743	0
PN10RH_k141_1894536	0
PN10RH_k141_2145591	0
PN10RH_k141_2222338	0
PN10RH_k141_225797_1	0
PN10RH_k141_2326812	0
PN10RH_k141_392822	0
PN10RH_k141_593856	0
PN10RH_k141_9549	0
PN10RI_k141_1435011_1	0
PN10RI_k141_144837_1	0
PN10RI_k141_2084057	0
PN10RI_k141_80275_1	0
PN10RJ_k141_1155794	0
PN10RJ_k141_1336780_1	0
PN10RJ_k141_1729969	0
PN10RJ_k141_1846820	0
PN10RJ_k141_414940	0
PN10RJ_k141_449289	0
PN10RJ_k141_579122_1	0
PN10RJ_k141_649379	0
PN10RJ_k141_808785	0
PN10RK_k141_1247267	0
PN10RK_k141_1405150	0
PN10RK_k141_151541	0
PN10RK_k141_1869153	0
PN10RK_k141_211565	0
PN10RK_k141_467427	0
PN10RK_k141_831477	0
PN10RL_k141_1045550	0
PN10RL_k141_132360	0
PN10RL_k141_1606687_1	0
PN10RL_k141_184456	0
PN10RL_k141_234413	0
PN10RL_k141_595086_1	0
PN10RL_k141_775275_1	0
PN10RL_k141_986030	0
PN10RM_k141_1766940	0
PN10RN_k141_1150269_1	0
PN10RN_k141_1426588	0
PN10RN_k141_1466321	0
PN10RN_k141_1625467	0
PN10RN_k141_19456	0
PN10RN_k141_442027	0
PN10RN_k141_549209	0
PN10RN_k141_906804_1	0
PN10RO_k141_1340956	0
PN10RO_k141_2142564	0
PN10RO_k141_607422_1	0
PN10RO_k141_766367	0
PN10RP_k141_1218220	0
PN10RP_k141_1241272_1	0
PN10RP_k141_1507986_1	0
PN10RP_k141_1524648	0
PN10RQ_k141_1725091	0
PN10RQ_k141_1732829	0
PN10RQ_k141_534622_1	0
PN10RQ_k141_925181	0
PN10RR_k141_1371355	0
PN10RR_k141_1765987	0
PN10RR_k141_593540	0
PN10RR_k141_80579	0
PN10RR_k141_947708	0
PN10RS_k141_1211632	0
PN10RS_k141_1819946	0
PN10RT_k141_1397409	0
PN10RT_k141_1482003	0
PN10RT_k141_964101	0
PN11RA_k141_1040967	0
PN11RA_k141_1187518	0
PN11RA_k141_2939128	0
PN11RA_k141_893959	0
PN11RB_k141_1066151	0
PN11RB_k141_1400795	0
PN11RB_k141_1602299	0
PN11RB_k141_2000038	0
PN11RB_k141_327312	0
PN11RB_k141_460671_1	0
PN11RC_k141_175289	0
PN11RC_k141_2791931	0
PN11RC_k141_422769_1	0
PN11RC_k141_528939	0
PN11RD_k141_1231774	0
PN11RD_k141_1854511	0
PN11RD_k141_1909925	0
PN11RD_k141_1951328	0
PN11RD_k141_2591957	0
PN11RE_k141_1025488	0
PN11RE_k141_1266954	0
PN11RE_k141_1521245	0
PN11RE_k141_2690711	0
PN11RE_k141_2690736	0
PN11RE_k141_2690739	0
PN11RE_k141_390258	0
PN11RE_k141_524205_1	0
PN11RE_k141_592046	0
PN11RE_k141_958995	0
PN11RF_k141_2336996	0
PN11RF_k141_2508803	0
PN11RF_k141_700177	0
PN11RF_k141_854704	0
PN11RF_k141_897721	0
PN11RF_k141_996310	0
PN11RG_k141_2838376	0
PN11RG_k141_947549	0
PN11RH_k141_646971	0
PN11RH_k141_810265	0
PN11RH_k141_815651	0
PN11RI_k141_1052869	0
PN11RI_k141_1065164_1	0
PN11RI_k141_1440723	0
PN11RI_k141_1556375	0
PN11RI_k141_1979477	0
PN11RI_k141_2070459_1	0
PN11RI_k141_2087432	0
PN11RI_k141_2252150	0
PN11RI_k141_2252175	0
PN11RI_k141_622615	0
PN11RJ_k141_1448692	0
PN11RJ_k141_1790843_fragment_1	0
PN11RJ_k141_2121663	0
PN11RJ_k141_3152239	0
PN11RJ_k141_975361	0
PN11RK_k141_1169761	0
PN11RK_k141_1320902	0
PN11RK_k141_1421824	0
PN11RK_k141_15713	0
PN11RK_k141_1756793	0
PN11RK_k141_2133004	0
PN11RK_k141_2459595	0
PN11RK_k141_2794901	0
PN11RK_k141_354180	0
PN11RK_k141_549588	0
PN11RL_k141_1885330_1	0
PN11RL_k141_2195273	0
PN11RL_k141_439851_1	0
PN11RM_k141_1174343	0
PN11RM_k141_2935873	0
PN11RN_k141_1117423	0
PN11RN_k141_1602134	0
PN11RN_k141_2035161	0
PN11RN_k141_2137566	0
PN11RN_k141_2421865	0
PN11RN_k141_2476354	0
PN11RN_k141_787623	0
PN11RO_k141_1865066	0
PN11RO_k141_2035946_1	0
PN11RO_k141_2506838	0
PN11RO_k141_815871	0
PN12RA_k141_1266955	0
PN12RA_k141_1479704	0
PN12RA_k141_1563337_1	0
PN12RA_k141_448450	0
PN12RB_k141_1053379_1	0
PN12RB_k141_389208	0
PN12RB_k141_481259	0
PN12RC_k141_1390237	0
PN12RC_k141_781470	0
PN12RC_k141_878406	0
PN12RC_k141_915584	0
PN12RD_k141_1075619	0
PN12RD_k141_1719584	0
PN12RD_k141_1739187	0
PN12RD_k141_1758848	0
PN12RD_k141_479649	0
PN12RD_k141_561698_1	0
PN12RD_k141_578854	0
PN12RD_k141_780973	0
PN12RE_k141_1309946	0
PN12RE_k141_449501	0
PN12RE_k141_573802	0
PN12RE_k141_874302	0
PN12RF_k141_1075381	0
PN12RF_k141_1261886	0
PN12RF_k141_132083	0
PN12RF_k141_335748	0
PN12RF_k141_365404	0
PN12RF_k141_43366	0
PN12RF_k141_491617	0
PN12RF_k141_523225	0
PN12RG_k141_1124282	0
PN12RG_k141_1153294	0
PN12RG_k141_1343842	0
PN12RG_k141_191701	0
PN12RG_k141_222225	0
PN12RG_k141_321307	0
PN12RG_k141_480769	0
PN12RG_k141_536955	0
PN12RH_k141_1184296	0
PN12RH_k141_1203471	0
PN12RH_k141_1225029	0
PN12RH_k141_244325	0
PN12RH_k141_261338	0
PN12RH_k141_318087	0
PN12RH_k141_350722	0
PN12RH_k141_485096	0
PN12RH_k141_657054	0
PN12RH_k141_672966	0
PN12RH_k141_990052	0
PN12RI_k141_1537452	0
PN12RI_k141_874539	0
PN12RI_k141_875982_1	0
PN12RJ_k141_1049513	0
PN12RJ_k141_1116086	0
PN12RJ_k141_1182595	0
PN12RJ_k141_1224554_1	0
PN12RJ_k141_1319630	0
PN12RJ_k141_1832178_1	0
PN12RJ_k141_1887463	0
PN12RJ_k141_970627	0
PN13RA_k141_1214561	0
PN13RA_k141_1485461	0
PN13RA_k141_1496263	0
PN13RA_k141_1842285	0
PN13RA_k141_1862174	0
PN13RA_k141_1871109	0
PN13RA_k141_2082645	0
PN13RA_k141_208983	0
PN13RA_k141_216678	0
PN13RA_k141_2254631	0
PN13RA_k141_2254639	0
PN13RA_k141_362169	0
PN13RA_k141_523132	0
PN13RA_k141_681469	0
PN13RA_k141_715246	0
PN13RA_k141_882860	0
PN13RB_k141_406807	0
PN13RB_k141_427034	0
PN13RB_k141_815160	0
PN13RB_k141_853292	0
PN13RB_k141_951815	0
PN13RC_k141_1241657	0
PN13RC_k141_1295822	0
PN13RC_k141_1366982	0
PN13RC_k141_147304	0
PN13RC_k141_1795652	0
PN13RC_k141_54227	0
PN13RD_k141_10167	0
PN13RD_k141_1706661	0
PN13RD_k141_182199	0
PN13RD_k141_2117537	0
PN13RE_k141_109711	0
PN13RE_k141_1273665	0
PN13RE_k141_1384443	0
PN13RE_k141_1580319	0
PN13RE_k141_253090	0
PN13RE_k141_594823	0
PN13RE_k141_666527	0
PN13RE_k141_981870	0
PN13RF_k141_870482	0
PN13RG_k141_1194576	0
PN13RG_k141_1417147	0
PN13RG_k141_1450964	0
PN13RG_k141_1523274	0
PN13RG_k141_159850	0
PN13RG_k141_1625127	0
PN13RG_k141_1720484	0
PN13RG_k141_1775391	0
PN13RG_k141_2056820	0
PN13RG_k141_481169	0
PN13RG_k141_587172	0
PN13RG_k141_842442	0
PN13RH_k141_1441638	0
PN13RH_k141_1566490	0
PN13RH_k141_1635650	0
PN13RH_k141_2198930	0
PN13RH_k141_625735	0
PN13RI_k141_1255367	0
PN13RI_k141_1266645	0
PN13RI_k141_1276998	0
PN13RI_k141_1317656	0
PN13RI_k141_1466147	0
PN13RI_k141_1631338	0
PN13RI_k141_1642919	0
PN13RI_k141_1780662_1	0
PN13RI_k141_1793628	0
PN13RI_k141_439899_fragment_3	0
PN13RI_k141_581587_1	0
PN13RI_k141_58352	0
PN13RI_k141_787913	0
PN13RI_k141_78942	0
PN13RJ_k141_1881470	0
PN13RJ_k141_457820	0
PN13RJ_k141_649025	0
PN13RJ_k141_703757	0
PN13RK_k141_1057412	0
PN13RK_k141_1338477	0
PN13RK_k141_172313	0
PN13RK_k141_1748088	0
PN13RK_k141_2082183	0
PN13RK_k141_2369581	0
PN13RK_k141_355612	0
PN13RK_k141_902161	0
PN13RL_k141_1124486	0
PN13RL_k141_123358	0
PN13RL_k141_1273957	0
PN13RL_k141_1650261	0
PN13RL_k141_1683265	0
PN13RL_k141_1715667	0
PN13RL_k141_2136406	0
PN13RL_k141_906668	0
PN13RM_k141_1148463	0
PN13RM_k141_1204130	0
PN13RM_k141_1325715	0
PN13RM_k141_214609	0
PN13RM_k141_299045	0
PN13RM_k141_324322	0
PN13RM_k141_52971	0
PN13RN_k141_111592	0
PN13RN_k141_1550983	0
PN13RN_k141_1652099	0
PN13RN_k141_1679948	0
PN13RN_k141_1720610	0
PN13RN_k141_1787494	0
PN13RN_k141_1800940	0
PN13RN_k141_1868741	0
PN13RN_k141_373986	0
PN13RN_k141_698300	0
PN13RN_k141_817172	0
PN13RO_k141_1421422	0
PN13RO_k141_1596874	0
PN13RO_k141_1649221	0
PN13RO_k141_444240_1	0
PN13RO_k141_461635	0
PN13RO_k141_504050_1	0
PN13RO_k141_564906_1	0
PN13RO_k141_625784	0
PN13RO_k141_664646	0
PN13RP_k141_1130138	0
PN13RP_k141_1426219	0
PN13RP_k141_315065	0
PN13RP_k141_344939	0
PN13RP_k141_440147	0
PN13RP_k141_448592	0
PN13RP_k141_646200	0
PN13RP_k141_711219	0
PN13RP_k141_713625	0
PN13RP_k141_725846	0
PN13RP_k141_834919	0
PN13RQ_k141_1146613	0
PN13RQ_k141_1484358	0
PN13RQ_k141_1686254	0
PN13RQ_k141_1951673	0
PN13RQ_k141_40502	0
PN13RQ_k141_611044	0
PN13RQ_k141_62433	0
PN13RQ_k141_699922	0
PN13RQ_k141_747266	0
PN13RR_k141_1110779	0
PN13RR_k141_519288_1	0
PN13RR_k141_534271	0
PN13RS_k141_1754714	0
PN13RS_k141_1843215	0
PN13RS_k141_481101	0
PN13RS_k141_505020	0
PN13RS_k141_525880	0
PN13RS_k141_825508	0
PN13RT_k141_1052146	0
PN13RT_k141_1417401	0
PN13RT_k141_199659	0
PN13RT_k141_30963	0
PN13RT_k141_328135	0
PN13RT_k141_47265	0
PN13RT_k141_755008	0
PN13RT_k141_7969	0
PN13RT_k141_911097	0
PN13RT_k141_917006	0
PN13RT_k141_922663	0
PN13RT_k141_930964	0
PN13RT_k141_957339	0
PN13RU_k141_1193957	0
PN13RU_k141_1382953	0
PN13RU_k141_1536891	0
PN13RU_k141_2035378	0
PN13RU_k141_2171033	0
PN13RU_k141_2319438	0
PN13RU_k141_272711	0
PN13RU_k141_749780	0
PN14RA_k141_211010	0
PN14RB_k141_1072351	0
PN14RB_k141_1096096	0
PN14RB_k141_1523581_1	0
PN14RB_k141_594688_1	0
PN14RB_k141_631712	0
PN14RB_k141_756201	0
PN14RC_k141_1134400	0
PN14RC_k141_1420095	0
PN14RC_k141_142524	0
PN14RC_k141_332997	0
PN14RC_k141_444573	0
PN14RC_k141_625345	0
PN14RC_k141_748793	0
PN14RC_k141_83421_1	0
PN14RC_k141_862502	0
PN14RD_k141_1070307	0
PN14RD_k141_1180530	0
PN14RD_k141_1452614	0
PN14RD_k141_1540143	0
PN14RD_k141_1640834	0
PN14RD_k141_1751123	0
PN14RD_k141_235518	0
PN14RD_k141_470905	0
PN14RD_k141_639729	0
PN14RD_k141_679861	0
PN14RD_k141_772513	0
PN14RE_k141_143807	0
PN14RE_k141_226915	0
PN14RE_k141_6524	0
PN14RE_k141_746056	0
PN14RE_k141_750846	0
PN14RE_k141_776148	0
PN14RE_k141_791914	0
PN14RE_k141_998787	0
PN14RF_k141_1126709	0
PN14RF_k141_1267488	0
PN14RF_k141_1407252	0
PN14RF_k141_299319_1	0
PN14RF_k141_306009	0
PN14RF_k141_338995	0
PN14RF_k141_483509	0
PN14RF_k141_681004	0
PN14RF_k141_959755	0
PN14RG_k141_1363738	0
PN14RG_k141_1372444	0
PN14RG_k141_1448940	0
PN14RG_k141_429978	0
PN14RH_k141_1423986	0
PN14RH_k141_1431881	0
PN14RH_k141_1569514	0
PN14RH_k141_1637142	0
PN14RH_k141_569070	0
PN14RH_k141_747878	0
PN14RI_k141_1140887	0
PN14RJ_k141_1385650	0
PN14RJ_k141_724967	0
PN14RK_k141_1241150	0
PN14RK_k141_1556239	0
PN14RK_k141_1567881	0
PN14RK_k141_1571921	0
PN14RK_k141_474550_1	0
PN14RK_k141_743991	0
PN14RK_k141_774725	0
PN14RK_k141_834136	0
PN14RK_k141_965352_1	0
PN14RK_k141_980434	0
PN14RL_k141_1439732	0
PN14RL_k141_1726546	0
PN14RL_k141_1998193	0
PN14RL_k141_295400	0
PN14RL_k141_375616	0
PN14RL_k141_390565	0
PN14RM_k141_296477	0
PN14RM_k141_362522	0
PN14RM_k141_718251	0
PN14RM_k141_950514_1	0
PN14RN_k141_1179786	0
PN14RN_k141_1286963	0
PN14RN_k141_619205	0
PN14RN_k141_844260	0
PN14RO_k141_128432	0
PN14RO_k141_1508754	0
PN14RO_k141_1552551	0
PN14RO_k141_1695254	0
PN14RO_k141_1726957	0
PN14RO_k141_309598_1	0
PN14RO_k141_414574_1	0
PN14RP_k141_1005962	0
PN14RP_k141_1008037	0
PN14RP_k141_1275894_1	0
PN14RP_k141_1302834	0
PN14RP_k141_1478043	0
PN14RP_k141_1478064	0
PN14RP_k141_1478181	0
PN14RP_k141_295859	0
PN14RP_k141_586117	0
PN14RP_k141_779458_1	0
PN14RP_k141_780968	0
PN14RQ_k141_1310052	0
PN14RQ_k141_1476715	0
PN14RQ_k141_196496	0
PN14RQ_k141_284567	0
PN14RQ_k141_500412	0
PN14RQ_k141_534201	0
PN14RQ_k141_571579	0
PN14RQ_k141_635780	0
PN14RR_k141_1484319	0
PN14RR_k141_167833	0
PN14RR_k141_942341	0
PN14RS_k141_1187618_1	0
PN14RS_k141_1355839	0
PN14RS_k141_296272	0
PN14RS_k141_529698_1	0
PN14RS_k141_613371_1	0
PN14RS_k141_807710	0
PN14RT_k141_1038781	0
PN14RT_k141_1044803	0
PN14RT_k141_273111	0
PN14RT_k141_964124_1	0
PN15RA_k141_334104	0
PN15RA_k141_411173_1	0
PN15RA_k141_763223	0
PN15RA_k141_847765	0
PN15RA_k141_912171	0
PN15RB_k141_129878	0
PN15RB_k141_1507179	0
PN15RB_k141_1592871	0
PN15RB_k141_1596112	0
PN15RB_k141_371733	0
PN15RB_k141_406505	0
PN15RB_k141_510959	0
PN15RB_k141_723862	0
PN15RB_k141_881795	0
PN15RB_k141_905153	0
PN15RC_k141_1151954	0
PN15RD_k141_24609	0
PN15RD_k141_315307	0
PN15RD_k141_97462	0
PN15RE_k141_1055788	0
PN15RE_k141_1218967	0
PN15RE_k141_1242641	0
PN15RE_k141_488895	0
PN15RE_k141_566402	0
PN15RE_k141_760891	0
PN15RE_k141_783518	0
PN15RE_k141_886422	0
PN15RE_k141_991145	0
PN15RF_k141_1117429	0
PN15RF_k141_1333039	0
PN15RF_k141_149645	0
PN15RF_k141_1503041	0
PN15RF_k141_338756_1	0
PN15RF_k141_433003	0
PN15RF_k141_743363_1	0
PN15RF_k141_991503	0
PN15RG_k141_107851	0
PN15RG_k141_1229645	0
PN15RG_k141_1242178	0
PN15RG_k141_227043	0
PN15RG_k141_237772	0
PN15RH_k141_1233795	0
PN15RH_k141_1241865	0
PN15RH_k141_1316649	0
PN15RH_k141_1469974	0
PN15RH_k141_319838	0
PN15RH_k141_486347	0
PN15RI_k141_147011	0
PN15RI_k141_156245	0
PN15RI_k141_373248	0
PN15RI_k141_527890	0
PN15RI_k141_647988	0
PN15RI_k141_686857	0
PN15RI_k141_866599	0
PN15RI_k141_914937_1	0
PN15RI_k141_970615	0
PN15RJ_k141_1669913	0
PN15RJ_k141_437063	0
PN15RJ_k141_530416	0
PN15RJ_k141_704209_1	0
PN15RJ_k141_708507	0
PN15RK_k141_399344	0
PN15RK_k141_860034_1	0
PN15RK_k141_900036	0
PN15RK_k141_931443	0
PN15RK_k141_931722	0
PN15RL_k141_1575489	0
PN15RL_k141_20666_1	0
PN15RL_k141_643757	0
PN15RM_k141_1718886	0
PN15RM_k141_359291	0
PN15RM_k141_361471	0
PN15RM_k141_506950	0
PN15RN_k141_1098800	0
PN15RN_k141_1227412	0
PN15RN_k141_1431117	0
PN15RN_k141_3070	0
PN15RN_k141_799133	0
PN15RN_k141_962298	0
PN15RO_k141_1020218	0
PN15RO_k141_1101405	0
PN15RO_k141_1246409	0
PN15RO_k141_302979	0
PN15RO_k141_401695	0
PN15RO_k141_537402	0
PN15RO_k141_618529	0
PN15RP_k141_1029348_1	0
PN15RP_k141_1342021	0
PN15RP_k141_1385035	0
PN15RP_k141_1405255	0
PN15RP_k141_1517516	0
PN15RP_k141_261514	0
PN15RP_k141_287233	0
PN15RP_k141_384295	0
PN15RP_k141_793159_1	0
PN16RA_k141_1051567	0
PN16RA_k141_1114228	0
PN16RA_k141_1160463	0
PN16RA_k141_1270967	0
PN16RA_k141_1285501	0
PN16RA_k141_1519733	0
PN16RA_k141_1881758_1	0
PN16RA_k141_2139714_1	0
PN16RA_k141_2618831	0
PN16RA_k141_2648083	0
PN16RA_k141_505890_1	0
PN16RA_k141_822822	0
PN16RB_k141_1253252	0
PN16RB_k141_1398603	0
PN16RB_k141_1685148	0
PN16RB_k141_1889413	0
PN16RB_k141_196863	0
PN16RB_k141_225773	0
PN16RB_k141_710758	0
PN16RC_k141_1092479	0
PN16RC_k141_1970619_1	0
PN16RC_k141_2003523	0
PN16RC_k141_218658	0
PN16RC_k141_53122_1	0
PN16RC_k141_541696	0
PN16RC_k141_54764_1	0
PN16RC_k141_79352	0
PN16RC_k141_929004	0
PN16RD_k141_126009	0
PN16RD_k141_1346049	0
PN16RE_k141_1014550	0
PN16RE_k141_1177773	0
PN16RE_k141_1203416	0
PN16RE_k141_1352492	0
PN16RE_k141_265938	0
PN16RE_k141_309831	0
PN16RE_k141_511175	0
PN16RE_k141_52482	0
PN16RE_k141_632781	0
PN16RE_k141_701246	0
PN16RE_k141_749767	0
PN16RE_k141_768445	0
PN16RE_k141_893167	0
PN16RE_k141_902742	0
PN16RE_k141_927242	0
PN16RE_k141_958948	0
PN16RF_k141_1097719	0
PN16RF_k141_149486	0
PN16RF_k141_1616772	0
PN16RF_k141_180210	0
PN16RF_k141_1972790	0
PN16RF_k141_2029304	0
PN16RF_k141_2201654	0
PN16RF_k141_557992	0
PN16RG_k141_1374696	0
PN16RG_k141_1553908	0
PN16RG_k141_181857	0
PN16RG_k141_187656	0
PN16RG_k141_1935779	0
PN16RG_k141_466167	0
PN16RG_k141_504550	0
PN16RG_k141_744532	0
PN16RG_k141_850116	0
PN16RH_k141_1012679	0
PN16RH_k141_1337284	0
PN16RH_k141_1364814	0
PN16RH_k141_2021232	0
PN16RH_k141_794988	0
PN16RH_k141_814855	0
PN16RI_k141_1162385	0
PN16RI_k141_146381	0
PN16RJ_k141_1154415	0
PN16RJ_k141_1226708_1	0
PN16RK_k141_1138288	0
PN16RK_k141_2187992	0
PN16RK_k141_309272	0
PN16RL_k141_1048344_1	0
PN16RL_k141_1195883	0
PN16RL_k141_1778861	0
PN16RL_k141_554852	0
PN16RL_k141_653503	0
PN16RM_k141_1126024	0
PN16RM_k141_1369772	0
PN16RM_k141_1406870	0
PN16RM_k141_1620511	0
PN16RM_k141_1670686	0
PN16RM_k141_733621	0
PN16RM_k141_804902	0
PN16RM_k141_818386	0
PN16RN_k141_1160415	0
PN16RN_k141_1203133	0
PN16RN_k141_1577404	0
PN16RN_k141_1943882	0
PN16RN_k141_1943895	0
PN16RN_k141_1943955	0
PN16RN_k141_243309	0
PN16RN_k141_288508	0
PN16RN_k141_478116	0
PN16RN_k141_737167	0
PN16RN_k141_909410	0
PN16RN_k141_925000	0
PN16RO_k141_1519124	0
PN16RO_k141_179032	0
PN16RO_k141_1850485	0
PN16RO_k141_371023_1	0
PN16RO_k141_380742	0
PN16RO_k141_469227	0
PN16RO_k141_875231	0
PN16RO_k141_89098	0
PN16RO_k141_911434	0
PN16RO_k141_967531	0
PN16RP_k141_1920507	0
PN16RP_k141_200031	0
PN16RP_k141_38574	0
PN16RP_k141_901758	0
PN16RQ_k141_1668719	0
PN16RQ_k141_1862883	0
PN16RQ_k141_1904421_1	0
PN16RQ_k141_488339	0
PN16RQ_k141_543169	0
PN16RR_k141_106771	0
PN16RR_k141_1077565	0
PN16RR_k141_1121230	0
PN16RR_k141_1273024	0
PN16RR_k141_1604390	0
PN16RR_k141_206470	0
PN16RR_k141_284372	0
PN16RR_k141_402059	0
PN16RS_k141_1471551	0
PN16RS_k141_528450_1	0
PN16RS_k141_749918	0
PN16RT_k141_1208433	0
PN16RT_k141_1364496_1	0
PN16RU_k141_577738	0
PN16RU_k141_85767	0
PN16RU_k141_92989	0
PN16RU_k141_977241	0
PN16RV_k141_1076286	0
PN16RV_k141_1225170	0
PN16RV_k141_1293657	0
PN16RV_k141_148110	0
PN16RV_k141_1518693_1	0
PN16RV_k141_1830662	0
PN1CA_k141_159337_1	0
PN1CA_k141_2258345	0
PN1CA_k141_74287	0
PN1CB_k141_1321833	0
PN1CB_k141_1396760	0
PN1CB_k141_753673	0
PN1CC_k141_1197107_1	0
PN1CC_k141_354884	0
PN1CC_k141_651689	0
PN1CD_k141_1699776	0
PN1CD_k141_438888	0
PN1CD_k141_532760	0
PN1CE_k141_1112722	0
PN1CF_k141_116136	0
PN1CF_k141_364744	0
PN1CF_k141_915105	0
PN1CG_k141_182781	0
PN1CG_k141_194571	0
PN1CG_k141_261978	0
PN1CG_k141_720550	0
PN1CG_k141_770308	0
PN1CG_k141_774572	0
PN1CG_k141_831971	0
PN1CG_k141_92356	0
PN1CG_k141_923665	0
PN1CG_k141_98435	0
PN1CH_k141_1550831	0
PN1CH_k141_901134	0
PN1CH_k141_99797	0
PN1CI_k141_1120235	0
PN1CI_k141_289406	0
PN1CI_k141_361964	0
PN1CI_k141_365008	0
PN1CI_k141_370189	0
PN1CI_k141_550117	0
PN1CI_k141_560038	0
PN1CI_k141_603121	0
PN1CI_k141_63479	0
PN1CI_k141_723900	0
PN1CI_k141_767343	0
PN1CJ_k141_1453616	0
PN1CJ_k141_1559423	0
PN1CJ_k141_1571086	0
PN1CJ_k141_1710657	0
PN1CJ_k141_258142	0
PN1CJ_k141_348092	0
PN1CJ_k141_44119	0
PN1CJ_k141_890573	0
PN1CK_k141_540920	0
PN1CK_k141_645223	0
PN1CK_k141_718574	0
PN1CK_k141_762312	0
PN1CL_k141_1121594_1	0
PN1CL_k141_1212361	0
PN1CL_k141_1231067	0
PN1CL_k141_1487436	0
PN1CL_k141_499075	0
PN1CL_k141_517103	0
PN1CL_k141_558597	0
PN1CL_k141_72374	0
PN1CL_k141_754949	0
PN1CL_k141_811604	0
PN1CL_k141_847931	0
PN1DC_k141_142243	0
PN1DJ_k141_182495	0
PN1DJ_k141_203988	0
PN1DJ_k141_236284	0
PN1DJ_k141_81979	0
PN1DK_k141_57652	0
PN1DL_k141_109231	0
PN1DL_k141_241638	0
PN1DL_k141_267643	0
PN1GB_k141_471959	0
PN1GC_k141_215445_1	0
PN1GC_k141_270661	0
PN1GE_k141_34460	0
PN1GE_k141_3782	0
PN1GE_k141_57841	0
PN1GF_k141_253923	0
PN1GG_k141_186845_1	0
PN1GG_k141_295194	0
PN1GG_k141_379752	0
PN1GG_k141_418787	0
PN1GG_k141_420275	0
PN1GG_k141_9014	0
PN1GH_k141_143044	0
PN1GH_k141_189137	0
PN1GH_k141_203008	0
PN1GH_k141_9534	0
PN1GJ_k141_110469	0
PN1GJ_k141_165774	0
PN1GJ_k141_194013	0
PN1GJ_k141_21675	0
PN1GJ_k141_217155	0
PN1GJ_k141_261340	0
PN1GJ_k141_262596	0
PN1GJ_k141_70491	0
PN1GK_k141_2071	0
PN1GK_k141_59912	0
PN1GK_k141_78492	0
PN1ID_k141_78904	0
PN1IE_k141_97911	0
PN1IK_k141_15535	0
PN1IK_k141_66465	0
PN1JE_k141_373665	0
PN1JE_k141_503798	0
PN1JF_k141_162945	0
PN1JF_k141_163825	0
PN1JF_k141_71169	0
PN1JG_k141_253660	0
PN1JG_k141_267577	0
PN1JH_k141_118070	0
PN1JH_k141_153133_1	0
PN1JH_k141_168375	0
PN1JH_k141_213929	0
PN1JH_k141_218570	0
PN1JH_k141_26210	0
PN1JI_k141_990	0
PN1JJ_k141_106449	0
PN1JJ_k141_203624	0
PN1JK_k141_146496_2	0
PN1JK_k141_64809_1	0
PN1JL_k141_114140	0
